연도,순위,제목,개봉일,관객수,관람등급,줄거리,링크
2022,19,영웅,22.12.21,"3,199,533",12세이상관람가,"어머니 ‘조마리아’(나문희)와 가족들을 남겨둔 채고향을 떠나온 대한제국 의병대장 ‘안중근’(정성화).동지들과 함께 네 번째 손가락을 자르는 단지동맹으로조국 독립의 결의를 다진 안중근은조선 침략의 원흉인 ‘이토 히로부미’를3년 내에 처단하지 못하면 자결하기로 피로 맹세한다.그 약속을 지키기 위해 블라디보스토크를 찾은 안중근.오랜 동지 ‘우덕순’(조재윤), 명사수 ‘조도선’(배정남), 독립군 막내 ‘유동하’(이현우),독립군을 보살피는 동지 ‘마진주’(박진주)와 함께 거사를 준비한다.한편 자신의 정체를 감춘 채 이토 히로부미에게 접근해적진 한복판에서 목숨을 걸고 정보를 수집하던 독립군의 정보원 ‘설희’(김고은)는이토 히로부미가 곧 러시아와의 회담을 위해하얼빈을 찾는다는 일급 기밀을 다급히 전한다.드디어 1909년 10월 26일,이날만을 기다리던 안중근은하얼빈역에 도착한 이토 히로부미를 향해주저 없이 방아쇠를 당긴다.현장에서 체포된 그는 전쟁 포로가 아닌 살인의 죄목으로,조선이 아닌 일본 법정에 서게 되는데…누가 죄인인가, 누가 영웅인가!",https://movie.daum.net/moviedb/main?movieId=115401
2022,20,해적: 도깨비 깃발,22.01.26,"1,339,242",12세이상관람가,"“가자, 보물 찾으러!” 자칭 고려 제일검인 의적단 두목 `무치`(강하늘)와바다를 평정한 해적선의 주인 `해랑`(한효주). 한 배에서 운명을 함께하게 된 이들이지만산과 바다, 태생부터 상극으로 사사건건 부딪히며 바람 잘 날 없는 항해를 이어간다.그러던 어느 날, 왜구선을 소탕하던 이들은흔적도 없이 사라진 왕실의 보물이 어딘가 숨겨져 있다는 사실을 알게 되고해적 인생에 다시없을 최대 규모의 보물을 찾아 위험천만한 모험에 나서기 시작한다.하지만 사라진 보물을 노리는 건 이들뿐만이 아니었으니!원하는 것을 얻기 위해 수단과 방법을 가리지 않는 역적 `부흥수`(권상우)또한보물을 차지하기 위해 바다에 뛰어드는데...!해적과 의적, 그리고 역적사라진 보물! 찾는 자가 주인이다!",https://movie.daum.net/moviedb/main?movieId=127223
2022,21,브로커,22.06.08,"1,261,131",12세이상관람가,"세탁소를 운영하지만 늘 빚에 시달리는 `상현`(송강호)과베이비 박스 시설에서 일하는 보육원 출신의 `동수`(강동원).거센 비가 내리는 어느 날 밤,그들은 베이비 박스에 놓인 한 아기를 몰래 데려간다.하지만 이튿날, 생각지 못하게 엄마 `소영`(이지은)이 아기 `우성`을 찾으러 돌아온다.아기가 사라진 것을 안 소영이 경찰에 신고하려 하자 솔직하게 털어놓는 두 사람.우성이를 잘 키울 적임자를 찾아 주기 위해서 그랬다는 변명이 기가 막히지만소영은 우성이의 새 부모를 찾는 여정에 상현, 동수와 함께하기로 한다.한편 이 모든 과정을 지켜본 형사 `수진`(배두나)과 후배 `이형사`(이주영).이들을 현행범으로 잡고 반 년째 이어온 수사를 마무리하기 위해 조용히 뒤를 쫓는다.베이비 박스,그곳에서 의도치 않게 만난 이들의예기치 못한 특별한 여정이 시작된다.",https://movie.daum.net/moviedb/main?movieId=144096
2022,22,신비한 동물들과 덤블도어의 비밀,22.04.13,"1,195,443",12세이상관람가,"가장 위험한 마법에 맞선, 세상을 구할 전쟁이 시작된다!1930년대, 제2차 세계대전에 마법사들이 개입하게 되면서강력한 어둠의 마법사 그린델왈드의 힘이 급속도로 커진다.덤블도어는 뉴트 스캐맨더에게 위대한 마법사 가문 후손,마법학교의 유능한 교사, 머글 등으로 이루어진 팀에게 임무를 맡긴다.이에 뉴트와 친구들은 머글과의 전쟁을 선포한그린델왈드와 추종자들, 그의 위험한 신비한 동물들에 맞서 세상을 구할 거대한 전쟁에 나선다.한편 전쟁의 위기가 최고조로 달한 상황 속에서 덤블도어는더 이상 방관자로 머물 수 없는 순간을 맞이하고, 서서히 숨겨진 비밀이 드러나는데…",https://movie.daum.net/moviedb/main?movieId=131275
2022,23,인생은 아름다워,22.09.28,"1,171,648",12세이상관람가,내 생애 가장 빛나는 선물모든 순간이 노래가 된다!무뚝뚝한 남편 ‘진봉’과 무심한 아들 딸을 위해 헌신하며 살아온 ‘세연’은어느 날 자신에게 시간이 얼마 남지 않았다는 것을 알게 된다.한 치 앞도 알 수 없는 인생에 서글퍼진 ‘세연’은 마지막 생일선물로문득 떠오른 자신의 첫사랑을 찾아 달라는 황당한 요구를 한다.막무가내로 우기는 아내의 고집에 어쩔 수 없이 여행길에 따라나선 ‘진봉’은아무런 단서도 없이 이름 석 자만 가지고 무작정 전국 방방곡곡을 누빈다.시도 때도 없이 티격태격 다투던 두 사람은 가는 곳곳마다자신들의 찬란했던 지난날 소중한 기억을 하나 둘 떠올리는데...과연 ‘세연’의 첫사랑은 어디에 있으며 그들의 여행은 무사히 마칠 수 있을까?,https://movie.daum.net/moviedb/main?movieId=133709
2022,24,더 배트맨,22.03.01,"904,238",15세이상관람가,"영웅이 될 것인가 악당이 될 것인가운명을 결정할 선택만이 남았다지난 2년간 고담시의 어둠 속에서 범법자들을 응징하며 배트맨으로 살아온 브루스 웨인. 알프레드와 제임스 고든 경위의 도움 아래, 도시의 부패한 공직자들과 고위 관료들 사이에서 복수의 화신으로 활약한다. 고담의 시장 선거를 앞두고 고담의 엘리트 집단을 목표로 잔악한 연쇄살인을 저지르는 수수께끼 킬러 리들러가 나타나자, 최고의 탐정 브루스 웨인이 수사에 나서고 남겨진 단서를 풀어가며 캣우먼, 펭귄, 카마인 팔코네, 리들러를 차례대로 만난다. 사이코 범인의 미스터리를 수사하면서 그 모든 증거가 자신을 향한 의도적인 메시지였음을 깨닫고, 리들러에게 농락 당한 배트맨은 광기에 사로잡힌다. 범인의 무자비한 계획을 막고 오랫동안 고담시를 썩게 만든 권력 부패의 고리를 끊어야 하지만, 부모님의 죽음에 얽힌 진실이 밝혀지자 복수와 정의 사이에서 갈등한다.선과 악, 빛과 어둠, 영웅과 악당, 정의와 복수.. 무엇을 선택할 것인가",https://movie.daum.net/moviedb/main?movieId=110137
2022,25,데시벨,22.11.16,"901,426",12세이상관람가,"소음이 커지는 순간 폭.발.한.다물이 끓는 주전자 소리, 창문 여는 소리, 놀이터 아이들의 웃음 소리…잠시 후, 거대한 굉음과 함께 단독 주택이 폭발했다는 뉴스 속보가 전해진다.그리고, 뉴스를 지켜보던 전직 해군 부함장(김래원)에게 걸려온 전화“소음이 커지면 터집니다. 다음 타깃은 축구 경기장이에요”사태를 파악할 겨를도 없이, 관중들로 가득 찬 축구 경기장을다음 테러의 타깃으로 지목하는 폭탄 설계자(이종석)소음이 커지는 순간 폭발하는 특수 폭탄의 위협은 계속되고,사상 최대의 도심 폭탄 테러를 막기 위해 모든 비밀을 손에 쥔 폭탄 설계자를 찾아야만 하는데…도심 한복판에서 벌어지는 사운드 테러 액션오늘 반드시 이 폭발을 막아야만 한다!",https://movie.daum.net/moviedb/main?movieId=147584
2022,26,정직한 후보2,22.09.28,"899,684",12세이상관람가,"거짓말 못하는 ‘진실의 주둥이’ 컴백! 이번엔 2명?! 서울시장 선거에서 떨어지며 쫄딱 망한 백수가 된 ‘주상숙’은우연히 바다에 빠진 한 청년을 구한 일이 뉴스를 타며고향에서 화려한 복귀의 기회를 잡는다.하지만 정직하면 할수록 바닥으로 곤두박질치는 지지율 앞에다시 뻥쟁이로 돌아간 그 순간,‘주상숙’에게 운명처럼 찾아온 ‘진실의 주둥이’!이번엔 ‘주상숙’의 비서실장 ‘박희철’까지 주둥이가 쌍으로 털리게 되는데...재미도 2배! 웃음도 2배!주둥이 대폭발 코미디가 돌아왔다!",https://movie.daum.net/moviedb/main?movieId=149379
2022,27,씽2게더,22.01.05,"885,419",전체관람가,"전 세계가 주목한 스테이지! 함께 도전할 준비됐지?대국민 오디션 이후 각자의 자리에서 꿈을 이루고 있는 버스터 문(매튜 맥커너히)과 크루들에게 레드 쇼어 시티에서 전 세계가 주목하는 사상 최고의 쇼가 펼쳐진다는 소식이 들려오고 버스터 문과 크루들은 도전에 나선다.그러나 최고의 스테이지에 서기 위한 경쟁은 이전과는 비교도 할 수 없을 만큼 치열하고, 버스터 문은 완벽한 라이브를 위해 종적을 감춘 레전드 뮤지션 클레이(보노)를 캐스팅하겠다는 파격 선언을 하는데!",https://movie.daum.net/moviedb/main?movieId=138207
2022,28,극장판 짱구는 못말려: 수수께끼! 꽃피는 천하떡잎학교,22.09.28,"837,647",전체관람가,"짱구와 친구들, 명문학교에 입학하다?! 명문 엘리트 양성학교에 체험 입학하게 된 짱구와 친구들!좋은 성적을 내서 학교에 정식 입학하고 싶은 철수와 장난만 치려는 짱구는 크게 싸우게 된다.그러던 중 학교에 도는 괴소문의 존재 ‘흡덩귀’에게 철수가 엉덩이를 물린 채 발견된다.‘흡덩귀’에게 엉덩이를 물리면 엘리트 학생도 모지리로 변하게 되는데…철수와 학생들을 구하기 위해 짱구와 떡잎마을 방범대 친구들은 탐정 동아리를 결성하고 수사를 시작한다!범인은 과연 누구? 짱구는 사건을 해결하고 철수와의 우정을 지킬 수 있을까?!",https://movie.daum.net/moviedb/main?movieId=152718
2022,29,블랙 아담,22.10.19,"779,489",12세이상관람가,"누구도 막을 수 없다!기원전 가장 번성하고 위대한 고대 국가였지만현재는 국제 군사 조직 인터갱의 독재 국가로 전락한 칸다크.인터갱의 눈을 피해 고대 유물을 찾던 '아드리아나'는우연히 5000년 동안 잠들어 있던 '블랙 아담'을 깨우게 된다.엄청난 괴력과 스피드, 방탄 능력과 자유자재의 고공비행, 번개를 쏘는 능력까지.온몸이 무기인 '블랙 아담'은 자신의 앞을 막아서는 인터갱들을 모조리 쓸어버리고칸다크 국민들은 이에 열광한다. 한편, 그의 폭주를 막기 위해 '호크맨', '닥터 페이트', '아톰 스매셔','사이클론' 으로 구성된 히어로 군단 '저스티스 소사이어티'가 칸다크에 나타나는데...세상을 구할 것인가, 파괴할 것인가10월, 사람들이 열광할 문제적 히어로가 온다!",https://movie.daum.net/moviedb/main?movieId=136859
2022,30,킹메이커,22.01.26,"783,567",15세이상관람가,"세상을 바꾸기 위해 도전하는 정치인 ‘김운범’ 앞에그와 뜻을 함께하고자 선거 전략가 ‘서창대’가 찾아온다.열세인 상황 속에서 서창대는 아무도 상상하지 못한 선거 전략을 펼치고‘김운범’은 선거에 연이어 승리하며, 당을 대표하는 대통령 후보까지 올라서게 된다.대통령 선거를 향한 본격적인 행보가 시작되고 그들은 당선을 위해 총력을 기울인다. 그러던 중 ‘김운범’ 자택에 폭발물이 터지는 사건이 발생하고용의자로 ‘서창대’가 지목되면서 둘의 관계는 새로운 국면을 맞이하게 되는데...치열한 선거판,그 중심에 있던 두 남자의 이야기가 시작된다!",https://movie.daum.net/moviedb/main?movieId=118715
2022,31,자백,22.10.26,"738,122",15세이상관람가,"제대로 함정에 빠졌다!불륜 사실을 폭로하겠다는 협박을 받고 향한 호텔에서 의문의 습격을 당한 유민호(소지섭).정신을 차려보니 함께 있던 김세희(나나)는 죽어있고, 범인은 흔적도 없이 사라졌다.하루아침에 성공한 사업가에서 밀실 살인 사건의 유일한 용의자로 누명을 쓴 유민호는 무죄를 입증하기 위해 승률 100%의 변호사 양신애(김윤진)를 찾는다.눈 내리는 깊은 산속의 별장에서 마주한 두 사람,양신애는 완벽한 진술을 위해 처음부터 사건을 재구성해야 한다고 말하고, 사건의 조각들이 맞춰지며 유민호가 감추고 있던 또 다른 사건이 모습을 드러내게 되는데…두 개의 사건, 두 개의 시신숨겨진 진실이 밝혀진다.",https://movie.daum.net/moviedb/main?movieId=78417
2022,32,언차티드,22.02.16,"730,847",12세이상관람가,"모든 것을 걸었다면 세상 누구보다 빠르게 찾아야 한다! 평범한 삶을 살던 `네이선`(톰 홀랜드)은 인생을 바꿀 뜻밖의 제안을 받는다. 그의 미션은 위험한 트레져 헌터 `설리`(마크 월버그)와 함께 사라진 형과 500년 전 잃어버린 천문학적인 가치를 지닌 트레져를 찾아내는 것.그러나 몬카다(안토니오 반데라스)의 위협과 추격 속, 누구보다 빠르게 미지의 세계에 닿기 위해 결단을 내려야만 하는데…",https://movie.daum.net/moviedb/main?movieId=61476
2022,33,경관의 피,22.01.05,"684,667",15세이상관람가,"경찰의 기준이 뒤집어진다!출처불명의 막대한 후원금을 받고 고급 빌라, 명품 수트, 외제차를 타며범죄자들을 수사해온 광역수사대 반장 강윤(조진웅)의 팀에어느 날 뼛속까지 원칙주의자인 신입경찰 민재(최우식)가 투입된다.강윤이 특별한 수사 방식을 오픈하며 점차 가까워진 두 사람이함께 신종 마약 사건을 수사하던 중강윤은 민재가 자신의 뒤를 파는 두더지, 즉 언더커버 경찰임을 알게 되고민재는 강윤을 둘러싼 숨겨진 경찰 조직의 비밀을 마주하게 되는데…",https://movie.daum.net/moviedb/main?movieId=136344
